Account_ID,Customer_ID,Account_Type,Branch_Code,Balance_PHP,Credit_Score,Interest_Rate,Loan_Amount_PHP,Loan_Type,Loan_Status,Transaction_ID,Transaction_Type,Transaction_Amount_PHP,Transaction_Date,Merchant_ID,Merchant_Category,Card_Type,Credit_Limit_PHP,Overdue_Amount_PHP,Monthly_Income_PHP
141842,3439,Current,DVO,14131.64,378,3.01,264976.98,Business,Closed,1455180,Credit,43310.61,9/30/2022,950597,Travel,Debit,82599.78,16487.06,65470.37
561248,3043,Current,ILO,35752.31,695,7.87,468999.38,Auto,Closed,3822281,Credit,19991.21,8/11/2023,121399,Utilities,Credit,50244.94,15878.43,79889.53
618765,5431,Time Deposit,DVO,63037.74,533,4.22,117382.66,Business,Pending,5607361,Credit,17106.69,8/16/2023,916221,Healthcare,Debit,94366.08,20243.85,55476.23
779938,8233,Time Deposit,DVO,48520.23,359,7.38,296756.57,Business,Approved,4153466,Credit,34772.23,4/8/2023,369265,Travel,Credit,65719.61,26476.25,79892.5
683369,9209,Savings,MNL,18593.73,494,8.11,482413.94,Personal,Approved,8321198,Debit,45065.51,4/29/2023,180400,Utilities,Credit,53421.79,9955.23,82009.33
389782,6599,Savings,MNL,64412.35,729,4.26,318955.99,Home,Closed,9310913,Debit,33406.19,12/3/2022,119220,Groceries,Debit,43866.36,2959.88,43006.7
708518,8339,Current,CEB,6696.87,788,4.03,498847.07,Home,Closed,4201254,Credit,21399.18,9/2/2023,759064,Groceries,Credit,76406.81,1478.68,11696.35
670898,2366,Current,MNL,5797.03,821,2.1,193801.85,Business,Rejected,7898763,Debit,2923.88,8/24/2023,266339,Groceries,Debit,50383.45,9459.97,66381.33
705937,4303,Savings,CEB,11280.99,748,1.45,377946.15,Home,Rejected,9662013,Debit,481.17,2/21/2022,414514,Groceries,Debit,57508.97,2689.82,21859.12
466609,7387,Current,MNL,58299.75,641,5.84,383540.11,Home,Closed,5189927,Credit,22211.07,3/4/2022,473458,Travel,Debit,50529.88,23417.34,75589.73
282791,9469,Time Deposit,MNL,62630.99,431,2.82,175590.55,Auto,Approved,9810868,Debit,46012.69,2/5/2022,426425,Groceries,Credit,59919.19,3171.29,32096.64
687250,7531,Current,CEB,17379.94,730,5.08,192554.85,Home,Rejected,4871750,Credit,20505.43,3/12/2023,420447,Groceries,Credit,51874.34,21407.9,10583.81
145474,1963,Savings,DVO,47788.61,419,3.43,443060.3,Personal,Rejected,8523064,Debit,23475.53,11/15/2022,754269,Groceries,Debit,6389.89,16902.04,84594.12
241342,2850,Savings,CEB,9937.19,545,3.35,34235.1,Personal,Rejected,9160853,Debit,19267.79,6/21/2023,565393,Healthcare,Debit,17067.56,23351.3,15962.85
508262,8490,Current,DVO,34888.38,320,4.99,328076.61,Home,Approved,9408781,Credit,9597.09,3/5/2022,102655,Healthcare,Debit,10166.19,9960.07,61795.97
227278,9627,Savings,DVO,71728.2,770,7.74,414794.55,Business,Approved,2098505,Debit,24811.29,12/1/2022,153306,Healthcare,Credit,17371.48,11829.77,86747.41
875314,6829,Savings,MNL,37904.11,539,7.69,163093.4,Business,Pending,3196568,Credit,1516.81,4/3/2022,864966,Utilities,Debit,51139.59,22721.42,89296.11
459754,8814,Time Deposit,ILO,18261.58,474,8.56,251019.33,Personal,Rejected,6547716,Debit,13126.36,7/7/2022,956934,Groceries,Credit,87911.88,22917.2,58340.07
590596,8988,Current,CEB,73830.06,531,8.04,454811.7,Home,Approved,4402697,Debit,34423.07,3/15/2022,749152,Travel,Debit,88014.5,13454.48,90271.29
677039,7573,Current,GEN,25330.96,649,8.01,280929.74,Personal,Closed,5310446,Debit,46064.4,11/11/2023,775535,Utilities,Credit,23675.12,2223.35,25182.43
474299,6181,Savings,DVO,68170.66,558,3.43,497733.16,Auto,Approved,2534502,Debit,21963.39,7/18/2023,308824,Groceries,Credit,7944.71,10057.2,85356.45
142832,6816,Time Deposit,MNL,20236.23,485,1.47,337053.42,Auto,Rejected,1542031,Credit,15097.1,9/27/2023,779561,Healthcare,Credit,85452.22,21643.45,37678.59
410375,4474,Time Deposit,CEB,23651.34,827,6.3,325538.05,Auto,Approved,3787350,Debit,29602.72,1/8/2023,419498,Groceries,Credit,15612.94,21304.74,19660.9
263598,8424,Savings,CEB,5965.41,613,6.18,181337.29,Home,Rejected,8900756,Credit,36584.45,1/5/2023,404753,Utilities,Credit,19495.13,21134.2,99422.21
314257,5991,Current,MNL,55869.47,821,3.96,409519.95,Business,Rejected,2542318,Credit,33931.74,10/4/2022,500429,Travel,Credit,78460.42,19700.11,94687.36
790307,4022,Savings,DVO,54334.96,329,1.63,162383.35,Personal,Closed,7680855,Debit,37176.19,8/15/2022,534840,Healthcare,Credit,14352.87,2098.91,76058.36
490418,3047,Savings,CEB,65628.09,662,3.77,286140.5,Personal,Closed,9989484,Credit,573.03,4/4/2023,982763,Healthcare,Credit,16094.19,19925.26,13622.94
916708,1792,Savings,CEB,89920.72,378,5.92,42948.67,Auto,Approved,8239447,Debit,41406.12,2/19/2023,117924,Healthcare,Debit,42823.63,4827.19,75672.67
369295,9015,Time Deposit,MNL,11840.14,483,5.77,206996.11,Home,Rejected,6573416,Debit,33069.85,3/3/2023,130645,Utilities,Debit,17958.3,13626.7,98399.67
460305,7271,Savings,MNL,48300.34,766,8.52,479888.04,Personal,Closed,2318741,Credit,9135.09,5/10/2022,307379,Groceries,Credit,82534.88,20939.11,37085.82
174088,2576,Savings,DVO,79956,684,3.74,321992.27,Home,Pending,3543718,Debit,44272.1,12/16/2022,291946,Shopping,Credit,82353.46,25118.73,19970.42
878672,8931,Current,GEN,82867.98,693,5.4,270303.66,Home,Pending,8347678,Debit,24099,9/7/2022,507074,Shopping,Credit,86189.65,9188.83,88866.3
709484,3372,Current,DVO,54632.17,713,3.16,374829.26,Auto,Approved,1208794,Debit,35744.17,11/27/2022,305324,Healthcare,Debit,40259.9,11985.63,50002.24
599515,7863,Savings,ILO,8841.16,782,5.95,361269.29,Home,Approved,2658837,Credit,36837.53,6/24/2023,343187,Groceries,Credit,92605.41,9608.89,38629.43
987494,1869,Savings,CEB,81020.28,315,5.03,93530.24,Personal,Rejected,9972539,Credit,13407,4/18/2022,170083,Healthcare,Credit,92943.69,21733.5,27161.22
671537,3533,Current,DVO,50403.6,519,3.92,318278.04,Personal,Rejected,6033847,Debit,45844.26,9/30/2022,609844,Utilities,Debit,85999.42,29075.73,58865.62
202349,6855,Savings,DVO,19632.19,409,5.87,412232.7,Business,Approved,9295552,Credit,497.38,3/9/2023,621460,Groceries,Debit,36625.91,29536.5,44252.1
957687,9001,Current,ILO,25062.05,488,3.25,272410.94,Home,Closed,1210607,Credit,14771.47,8/9/2022,246285,Shopping,Debit,41350.49,23448.72,82178.05
472353,6458,Time Deposit,DVO,84309.29,661,9.57,390808.11,Business,Pending,3095958,Credit,32247.32,1/15/2022,150306,Travel,Credit,46333.51,644.43,14340.89
588717,4316,Savings,CEB,3705.01,809,1.92,116175.28,Auto,Approved,3593807,Credit,16184.41,3/22/2022,581760,Groceries,Credit,78855.8,7037.2,99490.26
290841,2132,Current,ILO,87485.51,583,4.69,447025.06,Business,Rejected,5023516,Credit,37490.78,3/14/2022,440758,Groceries,Credit,35312.56,11052.37,50075.72
595650,4498,Current,MNL,2298.97,750,2.72,478171.58,Personal,Pending,7063561,Debit,39607.89,12/29/2022,645291,Travel,Credit,36787.51,5359.02,29029.8
737315,3202,Current,MNL,76182.65,311,6.54,484801.1,Auto,Rejected,5559720,Credit,39928.55,6/8/2023,225936,Shopping,Credit,96927.94,17872.26,44858.15
431192,1702,Savings,GEN,89063.95,450,8.21,14621.28,Auto,Approved,8476912,Credit,30970.71,11/24/2022,391221,Travel,Credit,34898.07,25495.42,55763.42
282066,7669,Time Deposit,CEB,53331.97,647,2.26,440052.16,Auto,Approved,5756273,Debit,15095.7,4/21/2022,425163,Healthcare,Debit,75910.01,18320.38,52033.42
461646,2822,Savings,MNL,34764.54,389,6.24,210708.46,Home,Rejected,4727262,Credit,45928.67,12/23/2022,885139,Groceries,Credit,59164.94,25644.84,66664.15
410676,5448,Current,ILO,48661.46,533,4.18,487899.98,Home,Rejected,6231927,Credit,2424.7,11/14/2023,947683,Healthcare,Credit,10410.18,15951.77,12773.25
714999,6299,Current,MNL,22862.65,796,3.76,200181.56,Business,Closed,3584253,Debit,240.91,2/18/2023,425957,Shopping,Debit,54336.72,26230.24,30632.04
435608,2641,Current,DVO,88166.06,706,2.72,16840.99,Business,Closed,9695668,Credit,33702.61,7/15/2022,196677,Groceries,Credit,33866.96,20458.01,13246.41
459236,9775,Current,DVO,97854.81,322,8.54,36004.4,Home,Closed,6754537,Debit,8952.31,6/10/2022,969419,Shopping,Debit,87093.94,16541.19,24418.75
180714,8132,Time Deposit,MNL,82487.83,824,9.17,385905.28,Personal,Rejected,6433107,Debit,43952.95,1/8/2022,913671,Shopping,Debit,44105.84,26378.18,62545.81
438408,4503,Time Deposit,GEN,26232.63,467,4.19,308240.28,Personal,Approved,5353827,Debit,12513.68,10/13/2022,625994,Groceries,Debit,43936.79,18114.99,71865.4
855107,7029,Current,ILO,87176.01,550,3.61,185940.58,Business,Closed,6066325,Debit,44759.35,12/31/2023,536191,Utilities,Debit,12796.32,5138.64,91720.67
970993,4295,Current,DVO,9044.07,514,5.71,125042.2,Business,Approved,6348284,Debit,41953.7,6/17/2023,570953,Shopping,Credit,96609.58,14739.39,95729.41
723105,4385,Savings,DVO,97505,332,4.25,303584.17,Personal,Approved,5256363,Debit,29615.51,8/17/2022,181959,Healthcare,Debit,9099.63,14486.56,14193.31
458951,1476,Current,ILO,91091.76,375,6.92,89988.54,Business,Pending,3808835,Debit,44876.64,7/3/2023,865287,Utilities,Credit,80026.75,27929.04,67614.64
514031,6344,Current,GEN,94048.75,494,5.65,37782.95,Business,Rejected,4053895,Debit,11956.33,4/11/2023,796762,Shopping,Credit,79717.62,4922.24,86630.78
862585,5392,Current,MNL,78448.81,484,8.41,457849.78,Business,Rejected,6102190,Credit,5363.72,7/21/2022,212566,Healthcare,Credit,14866.33,11321.33,12064.69
187948,4955,Time Deposit,MNL,22309.71,457,1.11,467125.76,Home,Closed,8116270,Debit,49318.85,7/26/2023,203952,Groceries,Debit,47415.27,14359.55,16169.12
501551,3322,Savings,GEN,9190.92,735,5.91,109967.6,Personal,Rejected,5680343,Debit,33043.93,5/17/2023,128667,Groceries,Credit,37759.2,27754.75,56302.68
156216,3148,Savings,ILO,1892.26,612,8.24,472863.22,Auto,Approved,8151738,Credit,15364.14,4/20/2022,790004,Shopping,Debit,17436.4,8098.42,69146.12
888086,7825,Time Deposit,ILO,28286.13,357,1.94,135636.14,Business,Closed,6083560,Credit,17569.14,10/1/2023,143252,Shopping,Debit,24067.31,29875.67,67927.27
143189,9737,Time Deposit,MNL,59370.39,556,1.75,213387.26,Business,Approved,9003763,Debit,15683.84,10/11/2023,880425,Groceries,Credit,73704.38,24954.27,35644.61
179938,6097,Current,DVO,93603.29,742,5.48,125086.09,Personal,Approved,8442274,Credit,36500.92,2/13/2022,330796,Shopping,Debit,39562.99,16904.73,26287.05
393183,7072,Savings,DVO,98198.53,594,4.39,7386.79,Business,Approved,4879162,Credit,42859.39,1/27/2022,263359,Shopping,Debit,57727.91,7623.71,93876.85
154482,6422,Time Deposit,MNL,71347.43,629,5.95,332836.36,Business,Rejected,5548946,Debit,43673.16,12/9/2022,609924,Travel,Credit,68225.27,26679.77,16088.85
802723,5551,Time Deposit,ILO,66076.59,595,9.14,259504.82,Personal,Closed,4870424,Credit,14797.58,11/22/2023,938213,Healthcare,Credit,99275.27,8927.64,18995.74
555267,8634,Time Deposit,GEN,8768.59,326,6.56,417617.29,Personal,Closed,2545914,Debit,35470.45,9/18/2022,996336,Groceries,Credit,11933.41,9094.93,46529.11
644355,7777,Time Deposit,MNL,42303.57,719,4.59,85428.73,Auto,Approved,4351148,Credit,33800.5,11/3/2023,824086,Groceries,Debit,96484.15,23371.9,70563.55
208850,5314,Savings,GEN,18099.99,769,2.22,346096.43,Auto,Closed,6297134,Credit,33353.75,1/30/2023,567908,Shopping,Debit,11094.1,25116.4,68899.41
901767,1047,Current,CEB,40582.37,551,2.14,45112.87,Business,Closed,4383752,Debit,6782.7,1/17/2023,913150,Travel,Debit,18671.74,3429.65,53949.38
710036,9717,Current,GEN,18785.5,547,8.04,62233.77,Auto,Rejected,6653675,Credit,4409.62,1/6/2022,332648,Utilities,Credit,55567.94,6082.8,44170.46
470852,7433,Current,DVO,50723.82,539,2.44,412357.89,Personal,Pending,6260613,Debit,1660.55,8/10/2022,833323,Groceries,Debit,23413.82,4409.78,12977.22
742768,7991,Current,ILO,67781.39,601,2.14,52220.25,Personal,Closed,8638487,Credit,5839.72,2/10/2022,566111,Utilities,Credit,32655.72,1123.2,12019.4
698181,2836,Time Deposit,MNL,70770.09,340,5.64,143159.96,Auto,Approved,1863276,Debit,21532.67,3/28/2022,409386,Groceries,Credit,93592.27,14020.74,32428.14
753671,4500,Time Deposit,ILO,57156.58,734,1.25,375813.9,Auto,Closed,9032356,Credit,24930.03,6/3/2023,680839,Shopping,Credit,53861.94,11355.21,13737.74
298566,7019,Current,ILO,93304.29,647,9.82,362046.03,Personal,Pending,7014809,Debit,893.33,12/26/2022,555169,Shopping,Credit,96781.76,25315.02,30591.69
697769,9530,Savings,GEN,91544.62,501,8.07,342713.5,Personal,Approved,7221527,Debit,33632.48,5/1/2023,613804,Utilities,Credit,77281.29,13191.95,81916.36
755500,7230,Time Deposit,ILO,65297.58,726,5.68,131759.18,Auto,Approved,3349685,Debit,7639.96,7/5/2023,498204,Shopping,Debit,42359.21,7583.52,53115.75
923217,5987,Savings,DVO,36106.27,493,9.1,205206.88,Home,Approved,1471872,Credit,14942.7,3/25/2022,651506,Healthcare,Debit,28103.17,27797.27,32341.07
853114,7682,Current,ILO,47273.79,305,2.8,288597.33,Home,Pending,7385089,Debit,8223.77,11/16/2022,195380,Shopping,Debit,72190.83,6541.73,99152.44
137371,7887,Current,ILO,33693.93,590,8.34,289390.23,Personal,Pending,2018188,Debit,40718.09,9/5/2022,797791,Travel,Debit,29229.51,26168.04,71226.93
263887,9170,Savings,MNL,21072.87,576,4.04,369104.99,Auto,Closed,4708999,Credit,34578.4,5/9/2022,493300,Shopping,Credit,15595.19,12167.19,39004.69
530194,1802,Time Deposit,ILO,94651.18,517,9.02,360896.4,Auto,Pending,7836754,Debit,22103.29,7/22/2022,340147,Travel,Credit,77570.28,1319.8,60724.73
929394,8884,Savings,MNL,18291.39,308,4.78,338694.5,Personal,Pending,6949414,Debit,42246.44,1/19/2023,542043,Shopping,Debit,90322.53,29435.92,63142.93
334463,5618,Current,CEB,33831.64,384,7.63,183530.46,Home,Approved,4192588,Debit,14111.61,6/3/2023,159892,Healthcare,Credit,93478.99,29375.84,18665.55
258769,5113,Time Deposit,ILO,59877.6,725,2.42,472046.67,Personal,Closed,9788111,Debit,45630.14,12/2/2022,418427,Healthcare,Debit,60464.95,12573.19,35018.16
895637,2636,Current,ILO,44332.68,720,5.95,490279.57,Personal,Rejected,9626717,Credit,33071.77,1/12/2022,223775,Shopping,Credit,99493.51,2901.41,83718.17
890672,1300,Savings,DVO,8808.92,620,6.12,404585.28,Home,Rejected,4664000,Debit,8534.72,9/23/2022,346921,Groceries,Credit,95388.59,23676.71,89519.21
159659,3890,Current,GEN,90423.97,375,6.23,264147.98,Business,Pending,8900949,Debit,35808.19,7/13/2022,162675,Travel,Credit,41569.28,24837.93,27199.86
961131,9705,Time Deposit,ILO,54791.86,520,3.11,372538.23,Personal,Rejected,2245491,Debit,39308.57,10/20/2022,290943,Travel,Debit,24487.88,27586.18,66123.2
296024,8253,Current,ILO,38916.15,406,6.96,20942.71,Business,Closed,8926976,Debit,32955.15,2/9/2023,484511,Healthcare,Credit,14957.98,4945.4,79847.66
153885,2969,Time Deposit,ILO,49500.61,631,4.52,497334.83,Business,Approved,6327575,Credit,6855.03,9/27/2023,244812,Groceries,Debit,18899.66,13456.23,14217.39
511642,2211,Savings,ILO,75216.93,494,3.96,94244.61,Business,Approved,4116137,Credit,13603.37,5/26/2023,382086,Utilities,Credit,29696.97,28517.16,29287.1
192264,7597,Savings,GEN,62683.32,539,9.62,130259.11,Auto,Closed,4446597,Debit,19736.39,2/7/2022,905456,Healthcare,Debit,35956.85,21557.79,85574.59
860430,6618,Current,ILO,84132.45,610,7.46,280003.46,Personal,Approved,5280018,Debit,25896.61,3/5/2022,549911,Shopping,Debit,66256.29,3278.73,71347.72
511974,2368,Current,ILO,72105.35,630,6.85,138269.79,Auto,Rejected,3867493,Credit,183.86,8/9/2023,755529,Groceries,Credit,37072.06,19316.72,90659.12
946097,9396,Savings,CEB,91785.53,573,8.91,87238.38,Home,Rejected,6033471,Debit,22895.78,1/3/2022,971436,Groceries,Debit,16025.31,8545.56,53616.91
980406,4111,Savings,MNL,94494.25,400,6.42,245938.17,Personal,Approved,3676091,Debit,5082.59,3/29/2023,827039,Healthcare,Debit,39299.62,18941.84,43600.68
485895,4031,Time Deposit,ILO,37489.73,691,3.41,451053.22,Home,Closed,5384345,Credit,3275.16,7/6/2022,945985,Groceries,Debit,86779.55,26936.77,46474.02
885514,3051,Time Deposit,GEN,15878.03,435,6.68,161914.41,Business,Approved,5552287,Credit,23790.97,9/10/2022,719522,Shopping,Debit,22111.33,6978.36,88984.92
739817,7565,Current,DVO,31840.69,673,5.26,247417.05,Auto,Approved,3952883,Credit,16439.26,3/2/2022,419378,Travel,Debit,60922.03,24860.1,57836.96
496407,1883,Current,GEN,12648.42,693,4.07,160527.71,Personal,Approved,2528248,Debit,22276,3/1/2023,757481,Groceries,Credit,66133.26,21495.97,10682.56
309801,3678,Current,DVO,74815.27,750,2.07,222892.37,Personal,Approved,7471712,Debit,17368.24,10/23/2022,586757,Travel,Debit,12684.41,24544.65,71137.27
609220,4652,Savings,MNL,47515.34,605,5.93,65318.5,Personal,Approved,7064952,Debit,31771.15,5/14/2022,691579,Groceries,Credit,19015.56,22907.43,50184.84
553374,9790,Savings,ILO,91898.58,461,2.09,439659.77,Personal,Approved,5175003,Credit,17666.07,10/29/2022,315069,Healthcare,Debit,39234.17,27179.58,14018.54
573793,1182,Time Deposit,DVO,49393.82,394,9.23,227501.12,Personal,Pending,4112397,Debit,33595.35,8/25/2022,890844,Travel,Debit,39506.25,20904,94429.51
630905,7323,Time Deposit,GEN,10246.35,507,7.81,346334.47,Personal,Approved,3946650,Credit,7417.39,6/3/2022,148708,Shopping,Credit,33207.71,5960.39,23058.85
841980,1070,Savings,CEB,23246.37,657,6.49,304201.91,Home,Rejected,6019232,Credit,15107.11,1/1/2023,435292,Utilities,Debit,80696.8,16587.32,65569.39
429075,9102,Savings,GEN,11867.32,834,2.68,149764.77,Personal,Closed,5352007,Debit,18327.46,11/1/2023,883250,Shopping,Debit,75609.17,3764.53,63750
851985,9019,Current,DVO,98816.81,642,3.29,200023.72,Auto,Closed,4005041,Credit,35359.88,4/8/2022,866444,Groceries,Debit,78285.39,28452.61,79525.64
355559,8438,Current,ILO,78375.05,843,2.43,5686.98,Auto,Rejected,2470892,Debit,1192.84,3/6/2022,107418,Healthcare,Debit,79694.98,17910.67,48779.36
481656,9019,Savings,GEN,59678.99,595,4.66,9303.45,Personal,Pending,9992372,Credit,24205.48,2/28/2022,502429,Groceries,Credit,83372.86,20580.78,15841.9
643940,4977,Savings,ILO,58882.46,551,9.84,134790.47,Auto,Closed,7005539,Debit,28760.61,3/15/2022,853739,Shopping,Credit,70011.07,7574.05,36541.67
781625,3983,Savings,DVO,88967.76,739,3.8,84339.06,Home,Closed,6166581,Debit,9846.39,5/21/2023,275079,Groceries,Credit,33057.77,4619.31,81995.17
120186,6027,Current,GEN,10810.14,425,2.42,335348.47,Personal,Rejected,3314930,Credit,38044.8,1/17/2023,329502,Utilities,Debit,49093.31,25601.56,98768.28
211680,5406,Time Deposit,CEB,10666.57,405,8.6,25020.21,Personal,Pending,6396451,Debit,34506.28,7/1/2023,798581,Travel,Credit,41340.07,14578.68,39259.25
254481,2991,Savings,CEB,52873.24,601,8.55,473077.83,Home,Rejected,1490187,Credit,41853.67,10/12/2023,977075,Healthcare,Debit,80469.14,27651.08,28186.61
867868,6270,Current,DVO,48112.84,356,1.01,333089.16,Home,Rejected,5851338,Credit,40590.59,8/6/2023,983899,Groceries,Credit,36221.89,13792.93,31557.62
407067,4411,Current,MNL,70508.19,470,2.5,18465.04,Auto,Pending,2776077,Debit,44018.56,10/22/2023,380260,Groceries,Credit,94122.1,19084.46,19011.13
162116,1657,Current,DVO,3592.5,389,1.76,403296.37,Home,Approved,2293541,Credit,466.11,7/22/2022,744794,Groceries,Credit,17347.05,22593.53,27750.07
327769,6070,Time Deposit,ILO,12111.54,471,3.37,81084.74,Personal,Pending,1179451,Debit,19999.47,11/20/2022,147071,Healthcare,Credit,75322.02,25245.56,85963.42
218516,8044,Time Deposit,ILO,37525.85,658,3.62,211644.32,Auto,Approved,2393872,Debit,15411.85,4/9/2023,306864,Utilities,Credit,88933.34,19247.47,95306.96
340815,1000,Savings,ILO,18003.23,447,3.31,423107.67,Auto,Pending,4274700,Debit,3287.52,5/20/2022,532646,Healthcare,Credit,29228.73,14432.61,98760.8
563580,2176,Savings,GEN,59185.79,395,1.24,485386.96,Business,Closed,4106501,Credit,13066.13,2/2/2023,967374,Healthcare,Credit,10672.38,9252.17,44364.34
255963,7140,Savings,DVO,81028.25,382,1.65,157417.21,Personal,Pending,3693359,Debit,9651.26,12/21/2023,404025,Groceries,Credit,43494.15,13008.88,72620.32
234244,5229,Savings,ILO,33119.76,400,8.56,330870.76,Business,Approved,4360199,Debit,15881.03,11/16/2022,310885,Groceries,Credit,99347.64,29684.34,60184.2
468930,3115,Current,DVO,54649.68,758,6.83,460034.47,Business,Approved,4805526,Credit,47405.24,6/12/2022,920063,Shopping,Credit,51391.81,17693.28,82929.54
726044,3117,Current,GEN,77896.1,718,8.16,56135.66,Auto,Pending,6381318,Credit,20687.29,12/8/2022,900691,Utilities,Credit,14663.05,11248.12,49832.6
477023,3809,Current,GEN,63758.11,542,5.07,498538.47,Business,Pending,2820393,Credit,34133.18,8/20/2022,688459,Shopping,Debit,59194.94,19684.16,76340.58
619569,6506,Savings,ILO,73088.99,632,8.45,297583.35,Personal,Closed,9709861,Credit,27024.06,7/14/2023,510335,Shopping,Debit,6828.83,7457.76,10538.67
475370,5658,Time Deposit,DVO,98088.21,365,3.77,217884.66,Business,Closed,8022820,Debit,1662.46,3/22/2022,660656,Groceries,Credit,81766.19,2734.62,56134.23
682525,1747,Savings,ILO,85350.44,699,7.73,460741.54,Business,Pending,7596580,Credit,39136.43,11/3/2023,201850,Utilities,Debit,91490.92,15237.74,31462.23
859122,1758,Current,MNL,35902.75,625,7.36,345726.21,Personal,Closed,6289139,Credit,43384.32,10/1/2022,861655,Travel,Debit,67275.87,3910.3,62205.42
388340,6202,Current,MNL,3511.88,315,2.8,140128.73,Auto,Closed,9386153,Credit,16447.39,7/28/2023,731943,Healthcare,Credit,78325.68,26554.42,28515.22
775009,2971,Current,ILO,56804.77,449,9.64,490825.87,Business,Approved,7468383,Credit,2480.48,7/19/2023,124978,Travel,Credit,36233.47,6490.28,17297.07
